type,key,latency_ms,status_code,version,stale,timestamp_unix_ns,rw_interval_ms
read,key_3,0.80,200,310,true,1775452163274505800,
read,key_2,1.05,200,355,false,1775452163275303200,
read,key_6,1.69,200,311,false,1775452163275303200,
read,key_6,1.26,200,311,false,1775452163276356500,
read,key_5,0.63,200,331,false,1775452163276988600,
write,key_7,1212.91,201,323,false,1775452163266493700,
write,key_4,1212.91,201,360,false,1775452163266493700,
write,key_3,1211.65,201,310,false,1775452163267746700,
write,key_8,1213.92,201,335,false,1775452163265484400,
write,key_9,1212.40,201,312,false,1775452163266493700,
read,key_4,1.06,200,362,true,1775452164479512100,
read,key_6,1.45,200,311,false,1775452164480573700,
read,key_5,0.85,200,331,false,1775452164482019400,
write,key_6,1213.37,201,311,false,1775452163271431000,
write,key_3,1212.69,201,312,false,1775452163272112600,
write,key_3,1213.37,201,311,false,1775452163271431000,
read,key_8,0.60,200,335,false,1775452164484913200,
write,key_9,1207.78,201,313,false,1775452163277618400,
write,key_3,1207.78,201,313,false,1775452163277618400,
read,key_1,0.60,200,328,false,1775452164484913200,
read,key_2,0.57,200,357,false,1775452164485512600,
read,key_3,1.09,200,314,true,1775452164485512600,
read,key_3,1.09,200,315,false,1775452164485512600,
read,key_7,1.15,200,323,false,1775452164486087100,
read,key_7,1.23,200,323,false,1775452164486607000,
read,key_2,0.60,200,357,true,1775452164487233300,
read,key_2,2.60,200,358,false,1775452164487837900,
write,key_4,1213.26,201,362,false,1775452164479512100,
write,key_4,1213.26,201,361,false,1775452164479512100,
write,key_1,1213.26,201,328,false,1775452164479512100,
write,key_2,1213.26,201,356,false,1775452164479512100,
write,key_3,1210.95,201,314,false,1775452164482865800,
write,key_2,1208.90,201,357,false,1775452164484913200,
read,key_6,1.04,200,312,false,1775452165692883300,
read,key_5,1.04,200,332,false,1775452165692883300,
write,key_3,1209.39,201,315,false,1775452164485512600,
read,key_7,1.09,200,324,true,1775452165693924300,
write,key_4,1208.30,201,363,false,1775452164486607000,
read,key_5,1.06,200,333,false,1775452165695017500,
read,key_4,1.58,200,363,true,1775452165695017500,
write,key_2,1206.58,201,359,false,1775452164490441800,
write,key_2,1209.18,201,358,false,1775452164487837900,
read,key_0,1.07,200,345,false,1775452165696596700,
read,key_4,0.54,200,364,false,1775452165697129500,
read,key_7,13.64,200,325,false,1775452165697671800,
read,key_9,14.15,200,313,false,1775452165697671800,
read,key_6,1.03,200,312,false,1775452165711316100,
read,key_5,1.19,200,333,false,1775452165711823800,
write,key_5,1212.94,201,332,false,1775452165692883300,
write,key_3,1211.90,201,316,false,1775452165693924300,
write,key_3,1208.69,201,317,false,1775452165697129500,
write,key_4,1209.74,201,364,false,1775452165696079100,
write,key_6,1212.94,201,312,false,1775452165692883300,
write,key_7,1211.90,201,324,false,1775452165693924300,
write,key_5,1212.91,201,333,false,1775452165693924300,
write,key_7,1212.84,201,325,false,1775452165695017500,
read,key_1,2.03,200,328,false,1775452166905935000,
read,key_7,2.03,200,326,false,1775452166905935000,
read,key_8,2.03,200,336,false,1775452166905935000,
read,key_0,1.16,200,345,false,1775452166907967800,
read,key_2,1.16,200,359,false,1775452166907967800,
read,key_4,3.74,200,365,false,1775452166905935000,
read,key_9,1.71,200,313,true,1775452166907967800,
read,key_5,3.60,200,334,false,1775452166909678900,
read,key_0,1.41,200,345,false,1775452166913275400,
read,key_4,1.03,200,365,false,1775452166914688900,
read,key_6,1.04,200,313,false,1775452166915719000,
write,key_8,1209.36,201,336,false,1775452165713010100,
write,key_4,1210.02,201,365,false,1775452165712342700,
write,key_5,1213.13,201,334,false,1775452166905935000,
write,key_7,1213.13,201,326,false,1775452166905935000,
write,key_9,1214.18,201,314,false,1775452166906941300,
write,key_9,1211.44,201,315,false,1775452166909678900,
write,key_3,1211.99,201,319,false,1775452166909127900,
write,key_3,1213.15,201,318,false,1775452166907967800,
read,key_8,1.30,200,336,true,1775452168121228500,
write,key_6,1213.29,201,313,false,1775452166909127900,
read,key_3,1.30,200,320,false,1775452168121228500,
read,key_0,1.30,200,345,true,1775452168121228500,
write,key_9,1207.71,201,316,false,1775452166916761700,
read,key_7,0.00,200,326,false,1775452168124584000,
read,key_7,2.32,200,326,false,1775452168124584000,
read,key_3,0.73,200,320,false,1775452168126900300,
write,key_1,1211.72,201,329,false,1775452166922477800,
write,key_1,1211.72,201,330,false,1775452166922477800,
write,key_3,1211.91,201,320,false,1775452168119172400,
write,key_8,1209.85,201,337,false,1775452168121228500,
write,key_0,1208.55,201,346,false,1775452168122530500,
write,key_6,1211.91,201,314,false,1775452168119172400,
write,key_2,1208.55,201,360,false,1775452168122530500,
read,key_3,1.32,200,320,false,1775452169331191200,
write,key_4,1209.88,201,366,false,1775452168122530500,
write,key_9,1209.88,201,317,false,1775452168122530500,
read,key_7,1.32,200,327,false,1775452169331191200,
read,key_2,1.32,200,360,false,1775452169331191200,
read,key_8,1.32,200,337,false,1775452169331191200,
read,key_0,1.29,200,346,false,1775452169332516300,
read,key_9,1.29,200,317,false,1775452169332516300,
read,key_7,1.87,200,327,false,1775452169332516300,
read,key_3,1.12,200,322,false,1775452169333810800,
read,key_1,1.12,200,331,false,1775452169333810800,
read,key_4,1.06,200,367,false,1775452169334930400,
write,key_4,1210.34,201,367,false,1775452168127627800,
read,key_0,2.09,200,347,false,1775452169335989600,
write,key_6,1213.23,201,315,false,1775452168134313000,
write,key_7,1213.23,201,327,false,1775452168134313000,
read,key_4,0.51,200,367,true,1775452169347657400,
write,key_3,1211.83,201,322,false,1775452169332516300,
write,key_5,1213.16,201,335,false,1775452169331191200,
write,key_3,1211.83,201,321,false,1775452169332516300,
write,key_1,1211.83,201,331,false,1775452169332516300,
write,key_0,1210.93,201,347,false,1775452169334930400,
write,key_5,1207.79,201,337,false,1775452169338076600,
write,key_7,1207.79,201,328,false,1775452169338076600,
read,key_5,1.51,200,337,false,1775452170544460200,
read,key_0,1.51,200,348,false,1775452170544460200,
write,key_5,1211.48,201,336,false,1775452169334386500,
read,key_6,1.51,200,315,false,1775452170544460200,
read,key_0,1.56,200,348,false,1775452170545974400,
read,key_0,1.56,200,348,false,1775452170545974400,
read,key_0,1.56,200,348,false,1775452170545974400,
read,key_7,1.32,200,328,true,1775452170547535300,
read,key_3,1.57,200,322,true,1775452170548852300,
write,key_4,1212.15,201,368,false,1775452169347657400,
write,key_0,1211.64,201,348,false,1775452169348164100,
read,key_4,0.97,200,369,false,1775452170559914200,
read,key_9,1.25,200,318,false,1775452170560884800,
write,key_9,1211.86,201,318,false,1775452170545974400,
write,key_8,1211.86,201,338,false,1775452170545974400,
write,key_2,1213.37,201,361,false,1775452170544460200,
read,key_4,1.34,200,369,false,1775452171757940900,
read,key_0,1.02,200,349,false,1775452171759279700,
write,key_1,1214.72,201,332,false,1775452170547535300,
write,key_4,1214.72,201,369,false,1775452170547535300,
write,key_3,1216.28,201,323,false,1775452170545974400,
write,key_0,1211.83,201,349,false,1775452170550422700,
write,key_7,1216.28,201,329,false,1775452170545974400,
read,key_8,1.05,200,339,false,1775452171762366400,
read,key_1,1.05,200,334,false,1775452171762366400,
read,key_4,1.05,200,369,false,1775452171762366400,
write,key_1,1210.05,201,333,false,1775452170562140000,
write,key_2,1212.28,201,362,false,1775452170559914200,
read,key_8,1.22,200,339,false,1775452171772301300,
read,key_7,1.04,200,329,false,1775452171773516700,
